,Provider,PotentialFraud,AttendingPhysician,logattnd,BeneID,logpts,meanDiagCodes,DiagcodesRange,meanProcCodes,ProcCodesRange,MeanReimburse,ReimburseRange,ClaimCount,logClmCount,ClmsPerPhysician,ClmsPerPatnt,LogClmsPerPhysician,LogClmsPerPatnt
1126,PRV53911,Yes,13,2.6390573296152584,14,2.70805020110221,8.357142857142858,5,0.9285714285714286,2,12642.857142857143,34000,14,2.70805020110221,1.0769230769230769,1.0,0.16219989321526262,0.09466108202741298
1127,PRV52156,No,8,2.1972245773362196,13,2.6390573296152584,8.307692307692308,7,1.2307692307692308,4,18307.69230769231,89000,13,2.6390573296152584,1.625,1.0,0.5440502922256352,0.09461117236638439
1128,PRV53129,No,3,1.3862943611198906,3,1.3862943611198906,7.0,6,1.3333333333333333,3,25000.0,54000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1129,PRV52266,No,2,1.0986122886681098,30,3.4339872044851463,8.135135135135135,7,0.7567567567567568,3,12443.243243243243,56600,37,3.6375861597263857,18.5,1.2333333333333334,2.91820092056724,0.28737379434916577
1130,PRV57209,Yes,13,2.6390573296152584,14,2.70805020110221,9.066666666666666,4,0.8,2,9866.666666666666,21000,15,2.772588722239781,1.1538461538461537,1.0714285714285714,0.22550816309973887,0.15757094823205642
1131,PRV51884,No,2,1.0986122886681098,5,1.791759469228055,7.6,8,1.0,2,14600.0,48000,5,1.791759469228055,2.5,1.0,0.9507161927199511,0.09349397879654764
1132,PRV51864,No,3,1.3862943611198906,6,1.9459101490553132,8.0,7,0.3333333333333333,1,10000.0,32000,6,1.9459101490553132,2.0,1.0,0.7387682721991342,0.09379640415951762
1133,PRV52611,No,8,2.1972245773362196,9,2.302585092994046,8.0,7,0.8888888888888888,2,8888.888888888889,28000,9,2.302585092994046,1.125,1.0,0.20179366020677508,0.09430069052013113
1134,PRV57309,No,10,2.3978952727983707,12,2.5649493574615367,8.25,6,0.8333333333333334,2,8000.0,32000,12,2.5649493574615367,1.2,1.0,0.26144168425290254,0.09455294820673041
1135,PRV53298,No,7,2.0794415416798357,8,2.1972245773362196,8.875,1,0.75,2,6625.0,14000,8,2.1972245773362196,1.1428571428571428,1.0,0.21610026053738876,0.0941745903114069
1136,PRV53597,No,1,0.6931471805599453,6,1.9459101490553132,7.5,6,1.0,2,6833.333333333333,15000,6,1.9459101490553132,6.0,1.0,1.7985023613165472,0.09379640415951762
1137,PRV53432,No,13,2.6390573296152584,13,2.6390573296152584,9.0,2,0.9230769230769231,2,13076.923076923076,54000,13,2.6390573296152584,1.0,1.0,0.09461117236638439,0.09461117236638439
1138,PRV51077,Yes,1,0.6931471805599453,13,2.6390573296152584,7.9375,7,0.5,2,12437.5,53000,16,2.833213344056216,16.0,1.2307692307692308,2.768931051009633,0.2850460107769714
1139,PRV57198,No,2,1.0986122886681098,3,1.3862943611198906,8.666666666666666,1,1.0,2,5333.333333333333,4000,3,1.3862943611198906,1.5,1.0,0.46532853891674175,0.09228537411027177
1140,PRV51081,No,1,0.6931471805599453,6,1.9459101490553132,8.333333333333334,4,1.5,4,13166.666666666666,45000,6,1.9459101490553132,6.0,1.0,1.7985023613165472,0.09379640415951762
1141,PRV54501,No,2,1.0986122886681098,3,1.3862943611198906,9.333333333333334,1,1.3333333333333333,3,13333.333333333334,18000,3,1.3862943611198906,1.5,1.0,0.46532853891674175,0.09228537411027177
1142,PRV54480,No,1,0.6931471805599453,6,1.9459101490553132,7.166666666666667,8,1.0,3,6666.666666666667,9000,6,1.9459101490553132,6.0,1.0,1.7985023613165472,0.09379640415951762
1143,PRV57326,No,4,1.6094379124341003,5,1.791759469228055,8.8,2,0.8,2,7400.0,9000,5,1.791759469228055,1.25,1.0,0.29779288029227635,0.09349397879654764
1144,PRV57600,No,1,0.6931471805599453,6,1.9459101490553132,7.666666666666667,4,0.3333333333333333,2,6333.333333333333,9000,9,2.302585092994046,9.0,1.5,2.1984339667420505,0.4684425111683706
1145,PRV53297,Yes,8,2.1972245773362196,13,2.6390573296152584,8.666666666666666,7,0.7333333333333333,2,11066.666666666666,56000,15,2.772588722239781,1.875,1.1538461538461537,0.6793824680890942,0.22550816309973887
1146,PRV56610,No,6,1.9459101490553132,11,2.4849066497880004,7.833333333333333,8,0.5833333333333334,1,6166.666666666667,12000,12,2.5649493574615367,2.0,1.0909090909090908,0.7403514273404399,0.17388461243694517
1147,PRV57433,No,12,2.5649493574615367,16,2.833213344056216,7.875,6,0.6875,2,7875.0,20000,16,2.833213344056216,1.3333333333333333,1.0,0.35922788557236174,0.09474219160320908
1148,PRV53220,No,1,0.6931471805599453,5,1.791759469228055,8.2,2,1.4,3,22000.0,34000,5,1.791759469228055,5.0,1.0,1.6194862680876214,0.09349397879654764
1149,PRV55659,Yes,2,1.0986122886681098,18,2.9444389791664403,7.65,7,0.85,2,11350.0,38000,20,3.044522437723423,10.0,1.1111111111111112,2.30759738606134,0.1910286811147438
1150,PRV55837,No,6,1.9459101490553132,8,2.1972245773362196,8.125,5,0.5,1,18000.0,36000,8,2.1972245773362196,1.3333333333333333,1.0,0.35845372702222644,0.0941745903114069
1151,PRV56669,Yes,1,0.6931471805599453,24,3.2188758248682006,8.448275862068966,6,0.6551724137931034,2,9600.0,41000,29,3.4011973816621555,29.0,1.2083333333333333,3.3608222069950093,0.2683693293076946
1152,PRV55970,No,9,2.302585092994046,16,2.833213344056216,7.6875,6,0.5,2,13312.5,48000,16,2.833213344056216,1.7777777777777777,1.0,0.6290377201558446,0.09474219160320908
1153,PRV55944,No,5,1.791759469228055,11,2.4849066497880004,7.7272727272727275,7,0.8181818181818182,3,8727.272727272728,29000,11,2.4849066497880004,2.2,1.0,0.830998073013671,0.09448414308132681
1154,PRV51242,Yes,10,2.3978952727983707,10,2.3978952727983707,7.909090909090909,6,0.8181818181818182,2,8000.0,16000,11,2.4849066497880004,1.1,1.1,0.18140538632217523,0.18140538632217523
1155,PRV51576,No,4,1.6094379124341003,5,1.791759469228055,8.4,2,0.8,2,12600.0,31000,5,1.791759469228055,1.25,1.0,0.29779288029227635,0.09349397879654764
1156,PRV51121,No,3,1.3862943611198906,6,1.9459101490553132,7.666666666666667,6,0.8333333333333334,1,13500.0,42000,6,1.9459101490553132,2.0,1.0,0.7387682721991342,0.09379640415951762
1157,PRV56731,Yes,4,1.6094379124341003,4,1.6094379124341003,9.0,0,1.0,0,26000.0,54000,4,1.6094379124341003,1.0,1.0,0.09304054651047666,0.09304054651047666
1158,PRV56754,No,5,1.791759469228055,6,1.9459101490553132,8.444444444444445,5,0.2222222222222222,1,6000.0,9000,9,2.302585092994046,1.8,1.5,0.6399611411278392,0.4684425111683706
1159,PRV57094,No,1,0.6931471805599453,3,1.3862943611198906,9.0,0,0.3333333333333333,1,16000.0,7000,3,1.3862943611198906,3.0,1.0,1.1217743092651438,0.09228537411027177
1160,PRV57025,Yes,5,1.791759469228055,17,2.8903717578961645,8.705882352941176,4,0.6470588235294118,2,8117.64705882353,34000,17,2.8903717578961645,3.4,1.0,1.250822107057247,0.09477559195881244
1161,PRV51546,No,7,2.0794415416798357,9,2.302585092994046,8.444444444444445,2,0.6666666666666666,1,11555.555555555555,18000,9,2.302585092994046,1.2857142857142858,1.0,0.3248912719326479,0.09430069052013113
1162,PRV52290,No,3,1.3862943611198906,10,2.3978952727983707,8.9,2,0.5,1,6800.0,7000,10,2.3978952727983707,3.3333333333333335,1.0,1.2303008991407722,0.09440158443016944
1163,PRV51168,No,5,1.791759469228055,9,2.302585092994046,6.888888888888889,6,0.6666666666666666,2,7000.0,23000,9,2.302585092994046,1.8,1.0,0.6399611411278392,0.09430069052013113
1164,PRV57078,No,1,0.6931471805599453,9,2.302585092994046,8.1,5,0.8,2,7500.0,14000,10,2.3978952727983707,10.0,1.1111111111111112,2.302684097993879,0.19051945652597496
1165,PRV56628,No,8,2.1972245773362196,9,2.302585092994046,7.444444444444445,6,0.5555555555555556,3,9311.111111111111,24000,9,2.302585092994046,1.125,1.0,0.20179366020677508,0.09430069052013113
1166,PRV52278,No,4,1.6094379124341003,16,2.833213344056216,7.4375,8,0.5625,2,14687.5,57000,16,2.833213344056216,4.0,1.0,1.4085510672624941,0.09474219160320908
1167,PRV54114,No,1,0.6931471805599453,3,1.3862943611198906,8.666666666666666,3,1.0,0,6666.666666666667,6000,3,1.3862943611198906,3.0,1.0,1.1217743092651438,0.09228537411027177
1168,PRV53667,No,3,1.3862943611198906,8,2.1972245773362196,7.555555555555555,7,0.7777777777777778,2,17222.222222222223,96000,9,2.302585092994046,3.0,1.125,1.1281818424995456,0.20179366020677508
1169,PRV57594,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,0.0,0,4000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1170,PRV55385,No,3,1.3862943611198906,7,2.0794415416798357,8.625,5,0.25,1,8750.0,27000,8,2.1972245773362196,2.6666666666666665,1.1428571428571428,1.0144359107121141,0.21610026053738876
1171,PRV55707,No,4,1.6094379124341003,7,2.0794415416798357,7.0,8,0.5714285714285714,1,7285.714285714285,13000,7,2.0794415416798357,1.75,1.0,0.6128238848968516,0.09401248951061449
1172,PRV55680,No,5,1.791759469228055,5,1.791759469228055,7.6,3,0.2,1,5000.0,6000,5,1.791759469228055,1.0,1.0,0.09349397879654764,0.09349397879654764
1173,PRV56147,No,2,1.0986122886681098,2,1.0986122886681098,9.5,1,1.0,2,9000.0,10000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1174,PRV52404,No,2,1.0986122886681098,6,1.9459101490553132,6.285714285714286,8,0.2857142857142857,1,8428.57142857143,15000,7,2.0794415416798357,3.5,1.1666666666666667,1.2760851831957456,0.2348550690367873
1175,PRV53378,No,1,0.6931471805599453,10,2.3978952727983707,8.4,5,0.8,1,7400.0,13000,10,2.3978952727983707,10.0,1.0,2.302684097993879,0.09440158443016944
1176,PRV56058,No,5,1.791759469228055,11,2.4849066497880004,8.363636363636363,4,0.6363636363636364,2,8181.818181818182,14000,11,2.4849066497880004,2.2,1.0,0.830998073013671,0.09448414308132681
1177,PRV52717,No,2,1.0986122886681098,18,2.9444389791664403,8.3,7,0.7,2,9250.0,41000,20,3.044522437723423,10.0,1.1111111111111112,2.30759738606134,0.1910286811147438
1178,PRV57590,No,3,1.3862943611198906,3,1.3862943611198906,9.333333333333334,1,1.0,2,4666.666666666667,11000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1179,PRV57108,No,3,1.3862943611198906,5,1.791759469228055,7.2,6,1.0,2,12000.0,29000,5,1.791759469228055,1.6666666666666667,1.0,0.5659554032448848,0.09349397879654764
1180,PRV52124,Yes,5,1.791759469228055,7,2.0794415416798357,7.857142857142857,5,1.1428571428571428,2,21142.85714285714,38000,7,2.0794415416798357,1.4,1.0,0.4036004298907259,0.09401248951061449
1181,PRV53153,No,3,1.3862943611198906,4,1.6094379124341003,7.5,7,1.3333333333333333,1,19333.333333333332,37000,6,1.9459101490553132,2.0,1.5,0.7387682721991342,0.46766298684138863
1182,PRV56219,No,4,1.6094379124341003,4,1.6094379124341003,8.0,3,0.0,0,11500.0,12000,4,1.6094379124341003,1.0,1.0,0.09304054651047666,0.09304054651047666
1183,PRV51396,No,3,1.3862943611198906,3,1.3862943611198906,7.666666666666667,2,0.0,0,3666.6666666666665,4000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1184,PRV55183,No,13,2.6390573296152584,18,2.9444389791664403,7.857142857142857,5,0.7619047619047619,3,11380.952380952382,35000,21,3.091042453358316,1.6153846153846154,1.1666666666666667,0.5389132279855672,0.23587723545984685
1185,PRV51428,No,4,1.6094379124341003,4,1.6094379124341003,8.25,2,0.25,1,7750.0,6000,4,1.6094379124341003,1.0,1.0,0.09304054651047666,0.09304054651047666
1186,PRV57088,No,2,1.0986122886681098,6,1.9459101490553132,8.333333333333334,3,1.0,2,8333.333333333334,15000,6,1.9459101490553132,3.0,1.0,1.1265758472967566,0.09379640415951762
1187,PRV54661,No,3,1.3862943611198906,3,1.3862943611198906,8.0,2,0.6666666666666666,1,28000.0,64000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1188,PRV54253,No,2,1.0986122886681098,4,1.6094379124341003,7.5,7,0.5,1,20000.0,45000,4,1.6094379124341003,2.0,1.0,0.7371878701162607,0.09304054651047666
1189,PRV51070,No,10,2.3978952727983707,10,2.3978952727983707,7.7,9,0.6,3,10100.0,19000,10,2.3978952727983707,1.0,1.0,0.09440158443016944,0.09440158443016944
1190,PRV54824,No,1,0.6931471805599453,10,2.3978952727983707,8.8,1,0.9,2,10000.0,18000,10,2.3978952727983707,10.0,1.0,2.302684097993879,0.09440158443016944
1191,PRV55869,No,7,2.0794415416798357,8,2.1972245773362196,7.625,5,0.75,2,5250.0,5000,8,2.1972245773362196,1.1428571428571428,1.0,0.21610026053738876,0.0941745903114069
1192,PRV53009,No,1,0.6931471805599453,5,1.791759469228055,6.8,4,0.2,1,6200.0,15000,5,1.791759469228055,5.0,1.0,1.6194862680876214,0.09349397879654764
1193,PRV53878,No,5,1.791759469228055,5,1.791759469228055,8.0,6,0.6,1,7000.0,14000,5,1.791759469228055,1.0,1.0,0.09349397879654764,0.09349397879654764
1194,PRV55709,No,13,2.6390573296152584,15,2.772588722239781,7.1875,9,0.6875,2,9581.25,42700,16,2.833213344056216,1.2307692307692308,1.0666666666666667,0.2850460107769714,0.15354137650864988
1195,PRV55660,No,1,0.6931471805599453,4,1.6094379124341003,7.75,7,0.75,1,8250.0,15000,4,1.6094379124341003,4.0,1.0,1.401280515556754,0.09304054651047666
1196,PRV55540,No,4,1.6094379124341003,20,3.044522437723423,8.434782608695652,6,0.5652173913043478,2,9391.304347826086,33000,23,3.1780538303479458,5.75,1.15,1.763987515174797,0.22268367547258006
1197,PRV51479,No,10,2.3978952727983707,13,2.6390573296152584,7.0,9,1.2307692307692308,3,6230.7692307692305,12000,13,2.6390573296152584,1.3,1.0,0.3355441623086591,0.09461117236638439
1198,PRV56102,No,4,1.6094379124341003,8,2.1972245773362196,7.875,4,0.625,2,9875.0,15000,8,2.1972245773362196,2.0,1.0,0.7395595050642324,0.0941745903114069
1199,PRV54297,Yes,4,1.6094379124341003,7,2.0794415416798357,8.625,3,1.375,3,21000.0,52000,8,2.1972245773362196,2.0,1.1428571428571428,0.7395595050642324,0.21610026053738876
1200,PRV54051,No,1,0.6931471805599453,5,1.791759469228055,8.4,3,1.0,2,7600.0,10000,5,1.791759469228055,5.0,1.0,1.6194862680876214,0.09349397879654764
1201,PRV51514,No,14,2.70805020110221,18,2.9444389791664403,8.238095238095237,8,0.7142857142857143,2,10485.714285714286,46000,21,3.091042453358316,1.5,1.1666666666666667,0.4693342403727587,0.23587723545984685
1202,PRV51540,No,7,2.0794415416798357,7,2.0794415416798357,7.142857142857143,7,0.8571428571428571,2,8142.857142857143,10000,7,2.0794415416798357,1.0,1.0,0.09401248951061449,0.09401248951061449
1203,PRV56548,No,2,1.0986122886681098,7,2.0794415416798357,8.125,4,0.75,2,15500.0,62000,8,2.1972245773362196,4.0,1.1428571428571428,1.4061213759832898,0.21610026053738876
1204,PRV53928,No,3,1.3862943611198906,3,1.3862943611198906,8.333333333333334,2,0.0,0,4666.666666666667,1000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1205,PRV57320,No,10,2.3978952727983707,10,2.3978952727983707,8.4,5,0.6,2,9300.0,16000,10,2.3978952727983707,1.0,1.0,0.09440158443016944,0.09440158443016944
1206,PRV55818,No,2,1.0986122886681098,2,1.0986122886681098,8.0,2,1.5,1,2500.0,5000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1207,PRV52111,No,8,2.1972245773362196,9,2.302585092994046,7.111111111111111,5,0.5555555555555556,1,7222.222222222223,37000,9,2.302585092994046,1.125,1.0,0.20179366020677508,0.09430069052013113
1208,PRV55382,No,5,1.791759469228055,8,2.1972245773362196,7.75,7,0.625,2,16125.0,52000,8,2.1972245773362196,1.6,1.0,0.5287478885384485,0.0941745903114069
1209,PRV52467,Yes,6,1.9459101490553132,7,2.0794415416798357,7.5,9,0.75,2,21125.0,123000,8,2.1972245773362196,1.3333333333333333,1.1428571428571428,0.35845372702222644,0.21610026053738876
1210,PRV55155,No,2,1.0986122886681098,9,2.302585092994046,7.333333333333333,5,0.4444444444444444,2,7555.555555555556,15000,9,2.302585092994046,4.5,1.0,1.5211774517292398,0.09430069052013113
1211,PRV56903,No,2,1.0986122886681098,2,1.0986122886681098,9.0,0,2.0,0,28500.0,41000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1212,PRV57208,No,9,2.302585092994046,10,2.3978952727983707,8.8,4,1.1,2,19600.0,83000,10,2.3978952727983707,1.1111111111111112,1.0,0.19051945652597496,0.09440158443016944
1213,PRV52823,No,4,1.6094379124341003,7,2.0794415416798357,9.142857142857142,1,0.7142857142857143,2,6571.428571428572,14000,7,2.0794415416798357,1.75,1.0,0.6128238848968516,0.09401248951061449
1214,PRV52372,No,1,0.6931471805599453,24,3.2188758248682006,9.037037037037036,5,0.7407407407407407,2,9925.925925925925,24000,27,3.332204510175204,27.0,1.125,3.289620296720689,0.20255827713846675
1215,PRV54930,No,5,1.791759469228055,5,1.791759469228055,8.0,4,0.8,1,5200.0,10000,5,1.791759469228055,1.0,1.0,0.09349397879654764,0.09349397879654764
1216,PRV51040,No,4,1.6094379124341003,8,2.1972245773362196,7.777777777777778,6,0.7777777777777778,2,7000.0,21000,9,2.302585092994046,2.25,1.125,0.8520248252779361,0.20179366020677508
1217,PRV54081,No,6,1.9459101490553132,10,2.3978952727983707,8.181818181818182,4,1.0,3,12272.727272727272,26000,11,2.4849066497880004,1.8333333333333333,1.1,0.6576665527461536,0.18140538632217523
1218,PRV53284,No,4,1.6094379124341003,6,1.9459101490553132,8.833333333333334,3,0.5,3,6666.666666666667,10000,6,1.9459101490553132,1.5,1.0,0.46766298684138863,0.09379640415951762
1219,PRV54697,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,1.0,0,10000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1220,PRV51557,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,1.0,0,11000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1221,PRV54926,No,4,1.6094379124341003,8,2.1972245773362196,8.5,4,0.875,2,9500.0,32000,8,2.1972245773362196,2.0,1.0,0.7395595050642324,0.0941745903114069
1222,PRV56124,No,2,1.0986122886681098,6,1.9459101490553132,9.0,3,0.5,1,14000.0,54000,6,1.9459101490553132,3.0,1.0,1.1265758472967566,0.09379640415951762
1223,PRV53590,No,2,1.0986122886681098,7,2.0794415416798357,7.0,7,0.5714285714285714,1,13714.285714285714,53000,7,2.0794415416798357,3.5,1.0,1.2760851831957456,0.09401248951061449
1224,PRV57302,No,2,1.0986122886681098,2,1.0986122886681098,8.0,2,0.5,1,7000.0,6000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1225,PRV57321,No,4,1.6094379124341003,13,2.6390573296152584,7.6,9,0.9333333333333333,3,10800.0,33000,15,2.772588722239781,3.75,1.1538461538461537,1.3456412010578507,0.22550816309973887
1226,PRV55465,No,8,2.1972245773362196,8,2.1972245773362196,7.222222222222222,6,0.4444444444444444,1,10444.444444444445,31000,9,2.302585092994046,1.125,1.125,0.20179366020677508,0.20179366020677508
1227,PRV54056,Yes,2,1.0986122886681098,15,2.772588722239781,8.285714285714286,6,0.7619047619047619,2,9380.952380952382,27000,21,3.091042453358316,10.5,1.4,2.3559136283058426,0.40484310702182336
1228,PRV52315,No,5,1.791759469228055,5,1.791759469228055,7.6,6,0.4,1,8000.0,12000,5,1.791759469228055,1.0,1.0,0.09349397879654764,0.09349397879654764
1229,PRV51617,No,5,1.791759469228055,11,2.4849066497880004,7.454545454545454,4,0.45454545454545453,2,9909.09090909091,29000,11,2.4849066497880004,2.2,1.0,0.830998073013671,0.09448414308132681
1230,PRV51125,No,12,2.5649493574615367,12,2.5649493574615367,8.5,4,0.8333333333333334,2,9166.666666666666,28000,12,2.5649493574615367,1.0,1.0,0.09455294820673041,0.09455294820673041
1231,PRV53461,Yes,6,1.9459101490553132,12,2.5649493574615367,7.0,6,0.7142857142857143,1,22500.0,123000,14,2.70805020110221,2.3333333333333335,1.1666666666666667,0.8876652709723108,0.2356215790699904
1232,PRV57034,No,4,1.6094379124341003,21,3.091042453358316,8.142857142857142,6,0.6666666666666666,2,8761.904761904761,21000,21,3.091042453358316,5.25,1.0,1.674646408589526,0.09487739177714193
1233,PRV53070,No,1,0.6931471805599453,10,2.3978952727983707,7.916666666666667,4,0.4166666666666667,2,9250.0,39000,12,2.5649493574615367,12.0,1.2,2.4833377629627473,0.26144168425290254
1234,PRV54139,No,3,1.3862943611198906,4,1.6094379124341003,8.8,1,0.6,1,7800.0,25000,5,1.791759469228055,1.6666666666666667,1.25,0.5659554032448848,0.29779288029227635
1235,PRV53252,No,3,1.3862943611198906,3,1.3862943611198906,9.0,0,0.25,1,16750.0,34000,4,1.6094379124341003,1.3333333333333333,1.3333333333333333,0.356907475040815,0.356907475040815
1236,PRV57403,No,5,1.791759469228055,13,2.6390573296152584,8.066666666666666,7,0.8,3,11466.666666666666,33000,15,2.772588722239781,3.0,1.1538461538461537,1.129468622876384,0.22550816309973887
